lr_path,hr_path,dataset,split,scale
data/processed/x4/train/LR/Flickr2K_000891.png,data/processed/x4/train/HR/Flickr2K_000891.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000892.png,data/processed/x4/train/HR/Flickr2K_000892.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000893.png,data/processed/x4/train/HR/Flickr2K_000893.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000894.png,data/processed/x4/train/HR/Flickr2K_000894.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000895.png,data/processed/x4/train/HR/Flickr2K_000895.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000896.png,data/processed/x4/train/HR/Flickr2K_000896.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000897.png,data/processed/x4/train/HR/Flickr2K_000897.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000898.png,data/processed/x4/train/HR/Flickr2K_000898.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000899.png,data/processed/x4/train/HR/Flickr2K_000899.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000900.png,data/processed/x4/train/HR/Flickr2K_000900.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000901.png,data/processed/x4/train/HR/Flickr2K_000901.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000902.png,data/processed/x4/train/HR/Flickr2K_000902.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000903.png,data/processed/x4/train/HR/Flickr2K_000903.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000904.png,data/processed/x4/train/HR/Flickr2K_000904.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000905.png,data/processed/x4/train/HR/Flickr2K_000905.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000906.png,data/processed/x4/train/HR/Flickr2K_000906.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000907.png,data/processed/x4/train/HR/Flickr2K_000907.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000908.png,data/processed/x4/train/HR/Flickr2K_000908.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000909.png,data/processed/x4/train/HR/Flickr2K_000909.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000910.png,data/processed/x4/train/HR/Flickr2K_000910.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000911.png,data/processed/x4/train/HR/Flickr2K_000911.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000912.png,data/processed/x4/train/HR/Flickr2K_000912.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000913.png,data/processed/x4/train/HR/Flickr2K_000913.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000914.png,data/processed/x4/train/HR/Flickr2K_000914.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000915.png,data/processed/x4/train/HR/Flickr2K_000915.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000916.png,data/processed/x4/train/HR/Flickr2K_000916.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000917.png,data/processed/x4/train/HR/Flickr2K_000917.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000918.png,data/processed/x4/train/HR/Flickr2K_000918.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000919.png,data/processed/x4/train/HR/Flickr2K_000919.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000920.png,data/processed/x4/train/HR/Flickr2K_000920.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000921.png,data/processed/x4/train/HR/Flickr2K_000921.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000922.png,data/processed/x4/train/HR/Flickr2K_000922.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000923.png,data/processed/x4/train/HR/Flickr2K_000923.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000924.png,data/processed/x4/train/HR/Flickr2K_000924.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000925.png,data/processed/x4/train/HR/Flickr2K_000925.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000926.png,data/processed/x4/train/HR/Flickr2K_000926.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000927.png,data/processed/x4/train/HR/Flickr2K_000927.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000928.png,data/processed/x4/train/HR/Flickr2K_000928.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000929.png,data/processed/x4/train/HR/Flickr2K_000929.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000930.png,data/processed/x4/train/HR/Flickr2K_000930.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000931.png,data/processed/x4/train/HR/Flickr2K_000931.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000932.png,data/processed/x4/train/HR/Flickr2K_000932.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000933.png,data/processed/x4/train/HR/Flickr2K_000933.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000934.png,data/processed/x4/train/HR/Flickr2K_000934.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000935.png,data/processed/x4/train/HR/Flickr2K_000935.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000936.png,data/processed/x4/train/HR/Flickr2K_000936.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000937.png,data/processed/x4/train/HR/Flickr2K_000937.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000938.png,data/processed/x4/train/HR/Flickr2K_000938.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000939.png,data/processed/x4/train/HR/Flickr2K_000939.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000940.png,data/processed/x4/train/HR/Flickr2K_000940.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000941.png,data/processed/x4/train/HR/Flickr2K_000941.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000942.png,data/processed/x4/train/HR/Flickr2K_000942.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000943.png,data/processed/x4/train/HR/Flickr2K_000943.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000944.png,data/processed/x4/train/HR/Flickr2K_000944.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000945.png,data/processed/x4/train/HR/Flickr2K_000945.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000946.png,data/processed/x4/train/HR/Flickr2K_000946.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000947.png,data/processed/x4/train/HR/Flickr2K_000947.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000948.png,data/processed/x4/train/HR/Flickr2K_000948.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000949.png,data/processed/x4/train/HR/Flickr2K_000949.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000950.png,data/processed/x4/train/HR/Flickr2K_000950.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000951.png,data/processed/x4/train/HR/Flickr2K_000951.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000952.png,data/processed/x4/train/HR/Flickr2K_000952.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000953.png,data/processed/x4/train/HR/Flickr2K_000953.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000954.png,data/processed/x4/train/HR/Flickr2K_000954.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000955.png,data/processed/x4/train/HR/Flickr2K_000955.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000956.png,data/processed/x4/train/HR/Flickr2K_000956.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000957.png,data/processed/x4/train/HR/Flickr2K_000957.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000958.png,data/processed/x4/train/HR/Flickr2K_000958.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000959.png,data/processed/x4/train/HR/Flickr2K_000959.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000960.png,data/processed/x4/train/HR/Flickr2K_000960.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000961.png,data/processed/x4/train/HR/Flickr2K_000961.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000962.png,data/processed/x4/train/HR/Flickr2K_000962.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000963.png,data/processed/x4/train/HR/Flickr2K_000963.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000964.png,data/processed/x4/train/HR/Flickr2K_000964.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000965.png,data/processed/x4/train/HR/Flickr2K_000965.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000966.png,data/processed/x4/train/HR/Flickr2K_000966.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000967.png,data/processed/x4/train/HR/Flickr2K_000967.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000968.png,data/processed/x4/train/HR/Flickr2K_000968.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000969.png,data/processed/x4/train/HR/Flickr2K_000969.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000970.png,data/processed/x4/train/HR/Flickr2K_000970.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000971.png,data/processed/x4/train/HR/Flickr2K_000971.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000972.png,data/processed/x4/train/HR/Flickr2K_000972.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000973.png,data/processed/x4/train/HR/Flickr2K_000973.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000974.png,data/processed/x4/train/HR/Flickr2K_000974.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000975.png,data/processed/x4/train/HR/Flickr2K_000975.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000976.png,data/processed/x4/train/HR/Flickr2K_000976.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000977.png,data/processed/x4/train/HR/Flickr2K_000977.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000978.png,data/processed/x4/train/HR/Flickr2K_000978.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000979.png,data/processed/x4/train/HR/Flickr2K_000979.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000980.png,data/processed/x4/train/HR/Flickr2K_000980.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000981.png,data/processed/x4/train/HR/Flickr2K_000981.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000982.png,data/processed/x4/train/HR/Flickr2K_000982.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000983.png,data/processed/x4/train/HR/Flickr2K_000983.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000984.png,data/processed/x4/train/HR/Flickr2K_000984.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000985.png,data/processed/x4/train/HR/Flickr2K_000985.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000986.png,data/processed/x4/train/HR/Flickr2K_000986.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000987.png,data/processed/x4/train/HR/Flickr2K_000987.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000988.png,data/processed/x4/train/HR/Flickr2K_000988.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000989.png,data/processed/x4/train/HR/Flickr2K_000989.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000990.png,data/processed/x4/train/HR/Flickr2K_000990.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000991.png,data/processed/x4/train/HR/Flickr2K_000991.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000992.png,data/processed/x4/train/HR/Flickr2K_000992.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000993.png,data/processed/x4/train/HR/Flickr2K_000993.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000994.png,data/processed/x4/train/HR/Flickr2K_000994.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000995.png,data/processed/x4/train/HR/Flickr2K_000995.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000996.png,data/processed/x4/train/HR/Flickr2K_000996.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000997.png,data/processed/x4/train/HR/Flickr2K_000997.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000998.png,data/processed/x4/train/HR/Flickr2K_000998.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000999.png,data/processed/x4/train/HR/Flickr2K_000999.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001000.png,data/processed/x4/train/HR/Flickr2K_001000.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001001.png,data/processed/x4/train/HR/Flickr2K_001001.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001002.png,data/processed/x4/train/HR/Flickr2K_001002.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001003.png,data/processed/x4/train/HR/Flickr2K_001003.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001004.png,data/processed/x4/train/HR/Flickr2K_001004.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001005.png,data/processed/x4/train/HR/Flickr2K_001005.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001006.png,data/processed/x4/train/HR/Flickr2K_001006.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001007.png,data/processed/x4/train/HR/Flickr2K_001007.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001008.png,data/processed/x4/train/HR/Flickr2K_001008.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001009.png,data/processed/x4/train/HR/Flickr2K_001009.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001010.png,data/processed/x4/train/HR/Flickr2K_001010.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001011.png,data/processed/x4/train/HR/Flickr2K_001011.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001012.png,data/processed/x4/train/HR/Flickr2K_001012.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001013.png,data/processed/x4/train/HR/Flickr2K_001013.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001014.png,data/processed/x4/train/HR/Flickr2K_001014.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001015.png,data/processed/x4/train/HR/Flickr2K_001015.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001016.png,data/processed/x4/train/HR/Flickr2K_001016.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001017.png,data/processed/x4/train/HR/Flickr2K_001017.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001018.png,data/processed/x4/train/HR/Flickr2K_001018.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001019.png,data/processed/x4/train/HR/Flickr2K_001019.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001020.png,data/processed/x4/train/HR/Flickr2K_001020.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001021.png,data/processed/x4/train/HR/Flickr2K_001021.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001022.png,data/processed/x4/train/HR/Flickr2K_001022.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001023.png,data/processed/x4/train/HR/Flickr2K_001023.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001024.png,data/processed/x4/train/HR/Flickr2K_001024.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001025.png,data/processed/x4/train/HR/Flickr2K_001025.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001026.png,data/processed/x4/train/HR/Flickr2K_001026.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001027.png,data/processed/x4/train/HR/Flickr2K_001027.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001028.png,data/processed/x4/train/HR/Flickr2K_001028.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001029.png,data/processed/x4/train/HR/Flickr2K_001029.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001030.png,data/processed/x4/train/HR/Flickr2K_001030.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001031.png,data/processed/x4/train/HR/Flickr2K_001031.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001032.png,data/processed/x4/train/HR/Flickr2K_001032.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001033.png,data/processed/x4/train/HR/Flickr2K_001033.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001034.png,data/processed/x4/train/HR/Flickr2K_001034.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001035.png,data/processed/x4/train/HR/Flickr2K_001035.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001036.png,data/processed/x4/train/HR/Flickr2K_001036.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001037.png,data/processed/x4/train/HR/Flickr2K_001037.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001038.png,data/processed/x4/train/HR/Flickr2K_001038.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001039.png,data/processed/x4/train/HR/Flickr2K_001039.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001040.png,data/processed/x4/train/HR/Flickr2K_001040.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001041.png,data/processed/x4/train/HR/Flickr2K_001041.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001042.png,data/processed/x4/train/HR/Flickr2K_001042.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001043.png,data/processed/x4/train/HR/Flickr2K_001043.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001044.png,data/processed/x4/train/HR/Flickr2K_001044.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001045.png,data/processed/x4/train/HR/Flickr2K_001045.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001046.png,data/processed/x4/train/HR/Flickr2K_001046.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001047.png,data/processed/x4/train/HR/Flickr2K_001047.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001048.png,data/processed/x4/train/HR/Flickr2K_001048.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001049.png,data/processed/x4/train/HR/Flickr2K_001049.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001050.png,data/processed/x4/train/HR/Flickr2K_001050.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001051.png,data/processed/x4/train/HR/Flickr2K_001051.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001052.png,data/processed/x4/train/HR/Flickr2K_001052.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001053.png,data/processed/x4/train/HR/Flickr2K_001053.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001054.png,data/processed/x4/train/HR/Flickr2K_001054.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001055.png,data/processed/x4/train/HR/Flickr2K_001055.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001056.png,data/processed/x4/train/HR/Flickr2K_001056.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001057.png,data/processed/x4/train/HR/Flickr2K_001057.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001058.png,data/processed/x4/train/HR/Flickr2K_001058.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001059.png,data/processed/x4/train/HR/Flickr2K_001059.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001060.png,data/processed/x4/train/HR/Flickr2K_001060.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001061.png,data/processed/x4/train/HR/Flickr2K_001061.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001062.png,data/processed/x4/train/HR/Flickr2K_001062.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001063.png,data/processed/x4/train/HR/Flickr2K_001063.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001064.png,data/processed/x4/train/HR/Flickr2K_001064.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001065.png,data/processed/x4/train/HR/Flickr2K_001065.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001066.png,data/processed/x4/train/HR/Flickr2K_001066.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001067.png,data/processed/x4/train/HR/Flickr2K_001067.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001068.png,data/processed/x4/train/HR/Flickr2K_001068.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001069.png,data/processed/x4/train/HR/Flickr2K_001069.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001070.png,data/processed/x4/train/HR/Flickr2K_001070.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001071.png,data/processed/x4/train/HR/Flickr2K_001071.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001072.png,data/processed/x4/train/HR/Flickr2K_001072.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001073.png,data/processed/x4/train/HR/Flickr2K_001073.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001074.png,data/processed/x4/train/HR/Flickr2K_001074.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001075.png,data/processed/x4/train/HR/Flickr2K_001075.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001076.png,data/processed/x4/train/HR/Flickr2K_001076.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001077.png,data/processed/x4/train/HR/Flickr2K_001077.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001078.png,data/processed/x4/train/HR/Flickr2K_001078.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001079.png,data/processed/x4/train/HR/Flickr2K_001079.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001080.png,data/processed/x4/train/HR/Flickr2K_001080.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001081.png,data/processed/x4/train/HR/Flickr2K_001081.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001082.png,data/processed/x4/train/HR/Flickr2K_001082.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001083.png,data/processed/x4/train/HR/Flickr2K_001083.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001084.png,data/processed/x4/train/HR/Flickr2K_001084.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001085.png,data/processed/x4/train/HR/Flickr2K_001085.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001086.png,data/processed/x4/train/HR/Flickr2K_001086.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001087.png,data/processed/x4/train/HR/Flickr2K_001087.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001088.png,data/processed/x4/train/HR/Flickr2K_001088.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001089.png,data/processed/x4/train/HR/Flickr2K_001089.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001090.png,data/processed/x4/train/HR/Flickr2K_001090.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001091.png,data/processed/x4/train/HR/Flickr2K_001091.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001092.png,data/processed/x4/train/HR/Flickr2K_001092.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001093.png,data/processed/x4/train/HR/Flickr2K_001093.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001094.png,data/processed/x4/train/HR/Flickr2K_001094.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001095.png,data/processed/x4/train/HR/Flickr2K_001095.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001096.png,data/processed/x4/train/HR/Flickr2K_001096.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001097.png,data/processed/x4/train/HR/Flickr2K_001097.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001098.png,data/processed/x4/train/HR/Flickr2K_001098.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001099.png,data/processed/x4/train/HR/Flickr2K_001099.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001100.png,data/processed/x4/train/HR/Flickr2K_001100.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001101.png,data/processed/x4/train/HR/Flickr2K_001101.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001102.png,data/processed/x4/train/HR/Flickr2K_001102.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001103.png,data/processed/x4/train/HR/Flickr2K_001103.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001104.png,data/processed/x4/train/HR/Flickr2K_001104.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001105.png,data/processed/x4/train/HR/Flickr2K_001105.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001106.png,data/processed/x4/train/HR/Flickr2K_001106.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001107.png,data/processed/x4/train/HR/Flickr2K_001107.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001108.png,data/processed/x4/train/HR/Flickr2K_001108.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001109.png,data/processed/x4/train/HR/Flickr2K_001109.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001110.png,data/processed/x4/train/HR/Flickr2K_001110.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001111.png,data/processed/x4/train/HR/Flickr2K_001111.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001112.png,data/processed/x4/train/HR/Flickr2K_001112.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001113.png,data/processed/x4/train/HR/Flickr2K_001113.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001114.png,data/processed/x4/train/HR/Flickr2K_001114.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001115.png,data/processed/x4/train/HR/Flickr2K_001115.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001116.png,data/processed/x4/train/HR/Flickr2K_001116.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001117.png,data/processed/x4/train/HR/Flickr2K_001117.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001118.png,data/processed/x4/train/HR/Flickr2K_001118.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_001119.png,data/processed/x4/train/HR/Flickr2K_001119.png,Flickr2K,train,4
